subject_index,video_index,y_true,y_pred
19,21,6,3
19,22,6,0
19,23,7,7
19,24,7,5
19,25,7,0
19,26,8,1
19,27,8,2
19,28,8,7
20,1,0,4
20,2,0,7
20,3,0,6
20,4,1,0
20,5,1,6
20,6,1,3
20,7,2,7
20,8,2,5
20,9,2,5
20,10,3,7
20,11,3,5
20,12,3,4
20,13,4,5
20,14,4,3
20,15,4,5
20,16,4,4
20,17,5,7
20,18,5,4
20,19,5,4
20,20,6,0
20,21,6,6
20,22,6,6
20,23,7,7
20,24,7,8
20,25,7,7
20,26,8,4
20,27,8,7
20,28,8,1
21,1,0,5
21,2,0,6
21,3,0,7
21,4,1,1
21,5,1,6
21,6,1,3
21,7,2,7
21,8,2,4
21,9,2,4
21,10,3,3
21,11,3,3
21,12,3,4
21,13,4,4
21,14,4,4
21,15,4,4
21,16,4,8
21,17,5,3
21,18,5,5
21,19,5,4
21,20,6,3
21,21,6,3
21,22,6,3
21,23,7,5
21,24,7,6
21,25,7,3
21,26,8,4
21,27,8,4
21,28,8,7
22,1,0,7
22,2,0,1
22,3,0,1
22,4,1,7
22,5,1,7
22,6,1,6
22,7,2,7
22,8,2,4
22,9,2,0
22,10,3,7
22,11,3,5
22,12,3,3
22,13,4,3
22,14,4,7
22,15,4,7
22,16,4,4
22,17,5,4
22,18,5,0
22,19,5,5
22,20,6,7
22,21,6,4
22,22,6,4
22,23,7,4
22,24,7,6
22,25,7,5
22,26,8,4
22,27,8,0
22,28,8,6
23,1,0,5
23,2,0,8
23,3,0,4
23,4,1,0
23,5,1,6
23,6,1,8
23,7,2,6
23,8,2,7
23,9,2,1
23,10,3,6
23,11,3,8
23,12,3,4
23,13,4,0
23,14,4,4
23,15,4,4
23,16,4,8
23,17,5,4
23,18,5,7
23,19,5,3
23,20,6,6
23,21,6,4
23,22,6,3
23,23,7,5
23,24,7,7
23,25,7,3
23,26,8,6
23,27,8,7
23,28,8,6
24,1,0,7
24,2,0,4
24,3,0,7
24,4,1,7
24,5,1,5
24,6,1,6
24,7,2,4
24,8,2,4
24,9,2,4
24,10,3,4
24,11,3,6
24,12,3,6
24,13,4,4
24,14,4,6
24,15,4,0
24,16,4,5
24,17,5,5
24,18,5,7
24,19,5,8
24,20,6,6
24,21,6,4
24,22,6,8
24,23,7,4
24,24,7,4
24,25,7,7
24,26,8,4
24,27,8,1
24,28,8,6
25,1,0,5
25,2,0,5
25,3,0,1
25,4,1,5
25,5,1,5
25,6,1,7
25,7,2,3
25,8,2,0
25,9,2,4
25,10,3,4
25,11,3,7
25,12,3,3
25,13,4,4
25,14,4,4
25,15,4,7
25,16,4,7
25,17,5,4
25,18,5,7
25,19,5,4
25,20,6,2
25,21,6,3
25,22,6,7
25,23,7,7
25,24,7,4
25,25,7,7
25,26,8,4
25,27,8,4
25,28,8,0
26,1,0,4
26,2,0,6
26,3,0,3
26,4,1,0
26,5,1,7
26,6,1,0
26,7,2,7
26,8,2,7
26,9,2,6
26,10,3,4
26,11,3,4
26,12,3,6
26,13,4,6
26,14,4,4
26,15,4,7
26,16,4,7
26,17,5,8
26,18,5,7
26,19,5,6
26,20,6,4
26,21,6,0
26,22,6,7
26,23,7,7
26,24,7,7
26,25,7,0
26,26,8,0
26,27,8,4
26,28,8,0
27,1,0,7
27,2,0,5
27,3,0,1
27,4,1,6
27,5,1,4
27,6,1,6
27,7,2,4
27,8,2,4
27,9,2,4
27,10,3,1
27,11,3,1
27,12,3,1
27,13,4,6
27,14,4,4
27,15,4,4
27,16,4,6
27,17,5,5
27,18,5,6
27,19,5,5
27,20,6,0
27,21,6,0
27,22,6,7
27,23,7,7
27,24,7,6
27,25,7,4
27,26,8,8
27,27,8,7
27,28,8,7
28,1,0,7
28,2,0,6
28,3,0,8
28,4,1,3
28,5,1,3
28,6,1,7
28,7,2,7
28,8,2,3
28,9,2,6
28,10,3,6
28,11,3,4
28,12,3,4
28,13,4,1
28,14,4,3
28,15,4,3
28,16,4,3
28,17,5,6
28,18,5,2
28,19,5,4
28,20,6,4
28,21,6,4
28,22,6,8
28,23,7,4
28,24,7,3
28,25,7,2
28,26,8,4
28,27,8,5
28,28,8,6
29,1,0,6
29,2,0,4
29,3,0,6
29,4,1,8
29,5,1,0
29,6,1,6
29,7,2,7
29,8,2,6
29,9,2,6
29,10,3,6
29,11,3,6
29,12,3,6
29,13,4,5
29,14,4,6
29,15,4,6
29,16,4,3
29,17,5,6
29,18,5,5
29,19,5,4
29,20,6,6
29,21,6,4
29,22,6,7
29,23,7,8
29,24,7,7
29,25,7,7
29,26,8,4
29,27,8,5
29,28,8,7
30,1,0,4
30,2,0,4
30,3,0,7
30,4,1,4
30,5,1,1
30,6,1,6
30,7,2,7
30,8,2,7
30,9,2,7
30,10,3,4
30,11,3,4
30,12,3,6
30,13,4,6
30,14,4,7
30,15,4,4
30,16,4,4
30,17,5,7
30,18,5,3
30,19,5,6
30,20,6,6
30,21,6,7
30,22,6,7
30,23,7,7
30,24,7,4
30,25,7,3
30,26,8,6
30,27,8,4
30,28,8,8
31,1,0,4
31,2,0,4
31,3,0,4
31,4,1,4
31,5,1,4
31,6,1,4
31,7,2,4
31,8,2,5
31,9,2,5
31,10,3,7
31,11,3,4
31,12,3,5
31,13,4,5
31,14,4,4
31,15,4,5
31,16,4,5
31,17,5,5
31,18,5,5
31,19,5,1
31,20,6,1
31,21,6,1
31,22,6,1
31,23,7,4
31,24,7,1
31,25,7,5
31,26,8,1
31,27,8,4
31,28,8,1
32,1,0,6
32,2,0,3
32,3,0,6
32,4,1,1
32,5,1,7
32,6,1,6
32,7,2,3
32,8,2,6
32,9,2,6
32,10,3,0
32,11,3,4
32,12,3,6
32,13,4,4
32,14,4,4
32,15,4,4
32,16,4,4
32,17,5,1
32,18,5,7
32,19,5,3
32,20,6,4
32,21,6,4
32,22,6,6
32,23,7,4
32,24,7,7
32,25,7,1
32,26,8,1
32,27,8,7
32,28,8,4
33,1,0,6
33,2,0,7
33,3,0,6
33,4,1,4
33,5,1,4
33,6,1,6
33,7,2,2
33,8,2,4
33,9,2,4
33,10,3,4
33,11,3,6
33,12,3,4
33,13,4,4
33,14,4,4
33,15,4,7
33,16,4,4
33,17,5,7
33,18,5,4
33,19,5,5
33,20,6,6
33,21,6,6
33,22,6,4
33,23,7,7
33,24,7,4
33,25,7,4
33,26,8,2
33,27,8,0
33,28,8,4
34,1,0,3
34,2,0,4
34,3,0,1
34,4,1,1
34,5,1,7
34,6,1,4
34,7,2,3
34,8,2,4
34,9,2,6
34,10,3,1
34,11,3,1
34,12,3,1
34,13,4,1
34,14,4,4
34,15,4,5
34,16,4,7
34,17,5,0
34,18,5,7
34,19,5,5
34,20,6,6
34,21,6,7
34,22,6,4
34,23,7,5
34,24,7,4
34,25,7,6
34,26,8,4
34,27,8,3
34,28,8,4
35,1,0,7
35,2,0,4
35,3,0,0
35,4,1,4
35,5,1,5
35,6,1,4
35,7,2,4
35,8,2,6
35,9,2,4
35,10,3,5
35,11,3,4
35,12,3,4
35,13,4,6
35,14,4,1
35,15,4,6
35,16,4,7
35,17,5,4
35,18,5,6
35,19,5,4
35,20,6,4
35,21,6,4
35,22,6,7
35,23,7,5
35,24,7,4
35,25,7,4
35,26,8,4
35,27,8,8
35,28,8,6
36,1,0,7
36,2,0,7
36,3,0,5
36,4,1,6
36,5,1,8
36,6,1,3
36,7,2,7
36,8,2,4
36,9,2,4
36,10,3,4
36,11,3,6
36,12,3,6
36,13,4,4
36,14,4,4
36,15,4,1
36,16,4,1
36,17,5,5
36,18,5,6
36,19,5,4
36,20,6,6
36,21,6,6
36,22,6,4
36,23,7,7
36,24,7,6
36,25,7,4
36,26,8,4
36,27,8,4
36,28,8,7
37,1,0,4
37,2,0,3
37,3,0,8
37,4,1,7
37,5,1,3
37,6,1,4
37,7,2,4
37,8,2,4
37,9,2,6
37,10,3,4
37,11,3,6
37,12,3,6
37,13,4,1
37,14,4,4
37,15,4,4
37,16,4,4
37,17,5,1
37,18,5,5
37,19,5,8
37,20,6,1
37,21,6,1
37,22,6,3
37,23,7,7
37,24,7,7
37,25,7,6
37,26,8,4
37,27,8,4
37,28,8,4
38,1,0,0
38,2,0,4
38,3,0,4
38,4,1,6
38,5,1,3
38,6,1,4
38,7,2,4
38,8,2,4
38,9,2,6
38,10,3,4
38,11,3,7
38,12,3,6
38,13,4,7
38,14,4,8
38,15,4,1
38,16,4,7
38,17,5,6
38,18,5,6
38,19,5,5
38,20,6,7
38,21,6,6
38,22,6,6
38,23,7,7
38,24,7,4
38,25,7,7
38,26,8,4
38,27,8,7
38,28,8,4
39,1,0,7
39,2,0,6
39,3,0,1
39,4,1,1
39,5,1,1
39,6,1,6
39,7,2,1
39,8,2,4
39,9,2,4
39,10,3,1
39,11,3,5
39,12,3,4
39,13,4,4
39,14,4,4
39,15,4,4
39,16,4,4
39,17,5,1
39,18,5,4
39,19,5,1
39,20,6,4
39,21,6,4
39,22,6,3
39,23,7,0
39,24,7,4
39,25,7,4
39,26,8,6
39,27,8,1
39,28,8,5
40,1,0,0
40,2,0,4
40,3,0,0
40,4,1,8
40,5,1,4
40,6,1,7
40,7,2,0
40,8,2,3
40,9,2,4
40,10,3,0
40,11,3,4
40,12,3,4
40,13,4,1
40,14,4,6
40,15,4,1
40,16,4,0
40,17,5,3
40,18,5,4
40,19,5,4
40,20,6,2
40,21,6,4
40,22,6,6
40,23,7,7
40,24,7,0
40,25,7,7
40,26,8,6
40,27,8,8
40,28,8,3
41,1,0,2
41,2,0,6
41,3,0,0
41,4,1,7
41,5,1,1
41,6,1,1
41,7,2,6
41,8,2,6
41,9,2,1
41,10,3,7
41,11,3,2
41,12,3,1
41,13,4,5
41,14,4,2
41,15,4,3
41,16,4,2
41,17,5,7
41,18,5,7
41,19,5,5
41,20,6,7
41,21,6,6
41,22,6,7
41,23,7,7
41,24,7,7
41,25,7,7
41,26,8,6
41,27,8,1
41,28,8,1
42,1,0,4
42,2,0,0
42,3,0,4
42,4,1,0
42,5,1,7
42,6,1,4
42,7,2,7
42,8,2,5
42,9,2,7
42,10,3,6
42,11,3,8
42,12,3,1
42,13,4,4
42,14,4,6
42,15,4,3
42,16,4,7
42,17,5,2
42,18,5,8
42,19,5,4
42,20,6,3
42,21,6,4
42,22,6,5
42,23,7,4
42,24,7,4
42,25,7,4
42,26,8,7
42,27,8,6
42,28,8,6
43,1,0,7
43,2,0,7
43,3,0,7
43,4,1,8
43,5,1,5
43,6,1,8
43,7,2,7
43,8,2,6
43,9,2,6
43,10,3,0
43,11,3,3
43,12,3,3
43,13,4,0
43,14,4,7
43,15,4,3
43,16,4,0
43,17,5,5
43,18,5,4
43,19,5,7
43,20,6,6
43,21,6,4
43,22,6,0
43,23,7,7
43,24,7,4
43,25,7,3
43,26,8,1
43,27,8,4
43,28,8,0
44,1,0,4
44,2,0,6
44,3,0,8
44,4,1,8
44,5,1,5
44,6,1,6
44,7,2,7
44,8,2,4
44,9,2,7
44,10,3,4
44,11,3,8
44,12,3,2
44,13,4,4
44,14,4,4
44,15,4,4
44,16,4,8
44,17,5,5
44,18,5,7
44,19,5,4
44,20,6,3
44,21,6,0
44,22,6,5
44,23,7,5
44,24,7,6
44,25,7,0
44,26,8,4
44,27,8,4
44,28,8,6
45,1,0,7
45,2,0,1
45,3,0,0
45,4,1,1
45,5,1,1
45,6,1,1
45,7,2,5
45,8,2,4
45,9,2,7
45,10,3,7
45,11,3,1
45,12,3,4
45,13,4,6
45,14,4,3
45,15,4,0
45,16,4,7
45,17,5,5
45,18,5,1
45,19,5,7
45,20,6,0
45,21,6,1
45,22,6,2
45,23,7,7
45,24,7,6
45,25,7,0
45,26,8,3
45,27,8,4
45,28,8,2
46,1,0,0
46,2,0,1
46,3,0,4
46,4,1,2
46,5,1,1
46,6,1,1
46,7,2,4
46,8,2,3
46,9,2,8
46,10,3,4
46,11,3,3
46,12,3,3
46,13,4,1
46,14,4,5
46,15,4,6
46,16,4,5
46,17,5,4
46,18,5,5
46,19,5,5
46,20,6,5
46,21,6,4
46,22,6,5
46,23,7,1
46,24,7,0
46,25,7,4
46,26,8,3
46,27,8,4
46,28,8,5
47,1,0,4
47,2,0,7
47,3,0,0
47,4,1,7
47,5,1,5
47,6,1,3
47,7,2,0
47,8,2,3
47,9,2,1
47,10,3,0
47,11,3,8
47,12,3,1
47,13,4,7
47,14,4,4
47,15,4,5
47,16,4,4
47,17,5,8
47,18,5,5
47,19,5,5
47,20,6,5
47,21,6,3
47,22,6,4
47,23,7,5
47,24,7,6
47,25,7,3
47,26,8,4
47,27,8,4
47,28,8,5
48,1,0,7
48,2,0,4
48,3,0,3
48,4,1,5
48,5,1,7
48,6,1,0
48,7,2,7
48,8,2,5
48,9,2,7
48,10,3,6
48,11,3,3
48,12,3,5
48,13,4,7
48,14,4,5
48,15,4,6
48,16,4,1
48,17,5,4
48,18,5,3
48,19,5,1
48,20,6,3
48,21,6,6
48,22,6,6
48,23,7,5
48,24,7,3
48,25,7,8
48,26,8,8
48,27,8,4
48,28,8,8
49,1,0,7
49,2,0,4
49,3,0,4
49,4,1,1
49,5,1,7
49,6,1,4
49,7,2,7
49,8,2,7
49,9,2,5
49,10,3,0
49,11,3,7
49,12,3,3
49,13,4,7
49,14,4,6
49,15,4,7
49,16,4,1
49,17,5,0
49,18,5,7
49,19,5,4
49,20,6,6
49,21,6,6
49,22,6,7
49,23,7,0
49,24,7,3
49,25,7,7
49,26,8,7
49,27,8,6
49,28,8,4
50,1,0,7
50,2,0,6
50,3,0,7
50,4,1,6
50,5,1,7
50,6,1,3
50,7,2,0
50,8,2,0
50,9,2,1
50,10,3,7
50,11,3,6
50,12,3,4
50,13,4,7
50,14,4,7
50,15,4,4
50,16,4,5
50,17,5,0
50,18,5,5
50,19,5,7
50,20,6,4
50,21,6,0
50,22,6,2
50,23,7,0
50,24,7,7
50,25,7,0
50,26,8,4
50,27,8,8
50,28,8,0
